       420.34675   7.5947736e-09
       420.38962   7.7775419e-09
       420.43251   7.8424207e-09
       420.47539   7.8083989e-09
       420.51828   7.7799155e-09
       420.56118   7.8139373e-09
       420.60408   7.8218494e-09
       420.64698   7.8020693e-09
       420.68989   7.8163110e-09
       420.73280   7.8360911e-09
       420.77572   7.8265966e-09
       420.81864   7.7957396e-09
       420.86157   7.7981132e-09
       420.90450   7.8313438e-09
       420.94743   7.8408383e-09
       420.99037   7.8329262e-09
       421.03331   7.8273878e-09
       421.07626   7.8107725e-09
       421.11921   7.7577618e-09
       421.16217   7.7356081e-09
       421.20513   7.7909924e-09
       421.24809   7.8242230e-09
       421.29106   7.8226406e-09
       421.33404   7.8210582e-09
       421.37702   7.8226406e-09
       421.42000   7.8139373e-09
       421.46299   7.7957396e-09
       421.50598   7.7902012e-09
       421.54897   7.7878276e-09
       421.59197   7.7229488e-09
       421.63498   7.4816314e-09
       421.67799   7.3305113e-09
       421.72100   7.5599606e-09
       421.76402   7.7458937e-09
       421.80704   7.7656739e-09
       421.85007   7.7379817e-09
       421.89310   7.7427289e-09
       421.93613   7.7759595e-09
       421.97917   7.7648826e-09
       422.02222   7.6818062e-09
       422.06526   7.6382899e-09
       422.10832   7.7015863e-09
       422.15137   7.7403553e-09
       422.19444   7.7601354e-09
       422.23750   7.7688387e-09
       422.28057   7.7443113e-09
       422.32365   7.6976303e-09
       422.36673   7.6976303e-09
       422.40981   7.7182016e-09
       422.45290   7.7253224e-09
       422.49599   7.7094983e-09
       422.53909   7.6715205e-09
       422.58219   7.6746853e-09
       422.62529   7.6770589e-09
       422.66840   7.6612348e-09
       422.71152   7.6066417e-09
       422.75464   7.3518738e-09
       422.79776   7.1374573e-09
       422.84089   7.2648413e-09
       422.88402   7.4816314e-09
       422.92715   7.6628172e-09
       422.97030   7.7094983e-09
       423.01344   7.6952566e-09
       423.05659   7.6960478e-09
       423.09974   7.7110807e-09
       423.14290   7.7110807e-09
       423.18607   7.7102895e-09
       423.22923   7.7174104e-09
       423.27240   7.7166192e-09
       423.31558   7.7015863e-09
       423.35876   7.5821144e-09
       423.40194   7.1200508e-09
       423.44513   6.8043602e-09
       423.48833   7.2062921e-09
       423.53153   7.5916088e-09
       423.57473   7.6905094e-09
       423.61793   7.6802237e-09
       423.66115   7.5813232e-09
       423.70436   7.4484008e-09
       423.74758   7.5124884e-09
       423.79081   7.6446195e-09
       423.83403   7.6833886e-09
       423.87727   7.6794325e-09
       423.92051   7.6596524e-09
       423.96375   7.6098065e-09
       424.00699   7.5757847e-09
       424.05024   7.6098065e-09
       424.09350   7.6367075e-09
       424.13676   7.6477844e-09
       424.18002   7.6580700e-09
       424.22329   7.6636085e-09
       424.26657   7.6272130e-09
       424.30984   7.4183350e-09
       424.35312   7.1873032e-09
       424.39641   7.3637419e-09
       424.43970   7.5939824e-09
       424.48300   7.6446195e-09
       424.52630   7.6438283e-09
       424.56960   7.6303779e-09
       424.61291   7.6026857e-09
       424.65622   7.5892352e-09
       424.69954   7.5884440e-09
       424.74286   7.4507744e-09
       424.78619   7.1619847e-09
       424.82952   7.1801824e-09
       424.87285   7.4333679e-09
       424.91619   7.5702463e-09
       424.95953   7.6090153e-09
       425.00288   7.6185098e-09
       425.04623   7.5987297e-09
       425.08959   7.4887522e-09
       425.13295   7.3218080e-09
       425.17632   7.2324019e-09
       425.21969   7.3241816e-09
       425.26306   7.5116972e-09
       425.30644   7.5773671e-09
       425.34982   7.5615430e-09
       425.39321   7.5401805e-09
       425.43660   7.5473014e-09
       425.48000   7.5378069e-09
       425.52340   7.4697633e-09
       425.56681   7.4357415e-09
       425.61022   7.5093235e-09
       425.65363   7.5623343e-09
       425.69705   7.5654991e-09
       425.74047   7.5662903e-09
       425.78390   7.5726199e-09
       425.82733   7.5702463e-09
       425.87077   7.5385981e-09
       425.91421   7.4634337e-09
       425.95766   7.4436536e-09
       426.00111   7.5006203e-09
       426.04456   7.5164444e-09
       426.08802   7.4191262e-09
       426.13148   7.1754352e-09
       426.17495   7.0939411e-09
       426.21842   7.3376321e-09
       426.26190   7.4571040e-09
       426.30538   7.4278295e-09
       426.34887   7.4681809e-09
       426.39236   7.5211916e-09
       426.43585   7.5243564e-09
       426.47935   7.5124884e-09
       426.52285   7.5069499e-09
       426.56636   7.5124884e-09
       426.60987   7.5172356e-09
       426.65339   7.5164444e-09
       426.69691   7.5132796e-09
       426.74043   7.5085323e-09
       426.78396   7.4911258e-09
       426.82750   7.4665985e-09
       426.87104   7.4650161e-09
       426.91458   7.4745105e-09
       426.95813   7.4792578e-09
       427.00168   7.4626425e-09
       427.04523   7.4484008e-09
       427.08880   7.4547304e-09
       427.13236   7.4618513e-09
       427.17593   7.4025109e-09
       427.21950   7.1975889e-09
       427.26308   6.9246233e-09
       427.30667   6.9080080e-09
